Date,Open,High,Low,Close,Adj Close,Volume
2014-12-31,15.100000,15.400000,14.600000,14.650000,14.650000,1996000
2015-01-05,14.650000,14.800000,14.150000,14.300000,14.300000,921000
2015-01-06,14.150000,14.200000,13.800000,13.800000,13.800000,497000
2015-01-07,14.000000,14.000000,13.750000,13.750000,13.750000,369000
2015-01-08,14.000000,14.000000,13.800000,13.800000,13.800000,268000
2015-01-09,13.900000,14.150000,13.900000,13.950000,13.950000,278000
2015-01-12,14.900000,14.900000,14.900000,14.900000,14.900000,728000
2015-01-13,15.900000,15.900000,15.900000,15.900000,15.900000,1953000
2015-01-14,16.700001,17.000000,16.000000,17.000000,17.000000,7357000
2015-01-15,17.299999,17.950001,17.150000,17.350000,17.350000,5464000
2015-01-16,16.950001,17.150000,16.200001,16.500000,16.500000,3201000
2015-01-19,16.950001,17.000000,16.000000,16.100000,16.100000,2198000
2015-01-20,16.100000,16.600000,16.100000,16.150000,16.150000,1402000
2015-01-21,16.200001,16.200001,15.100000,15.300000,15.300000,1915000
2015-01-22,15.400000,15.600000,14.900000,15.450000,15.450000,1470000
2015-01-23,15.600000,15.650000,15.250000,15.400000,15.400000,1027000
2015-01-26,15.500000,15.500000,15.050000,15.100000,15.100000,721000
2015-01-27,15.150000,15.150000,14.800000,14.900000,14.900000,657000
2015-01-28,14.900000,15.250000,14.700000,15.000000,15.000000,520000
2015-01-29,14.900000,15.150000,14.900000,15.050000,15.050000,256000
2015-01-30,15.150000,15.200000,14.900000,14.950000,14.950000,301000
2015-02-02,15.100000,15.150000,14.850000,15.000000,15.000000,331000
2015-02-03,15.000000,15.100000,14.950000,15.000000,15.000000,259000
2015-02-04,15.100000,15.150000,14.800000,14.900000,14.900000,407000
2015-02-05,14.800000,14.800000,14.450000,14.500000,14.500000,468000
2015-02-06,14.550000,14.550000,14.100000,14.150000,14.150000,501000
2015-02-09,14.150000,14.300000,14.000000,14.250000,14.250000,238000
2015-02-10,14.100000,14.300000,14.050000,14.250000,14.250000,231000
2015-02-11,14.400000,14.400000,14.050000,14.100000,14.100000,242000
2015-02-12,14.250000,14.250000,14.000000,14.000000,14.000000,141000
2015-02-13,14.100000,14.150000,14.000000,14.000000,14.000000,142000
2015-02-24,14.200000,14.200000,13.800000,13.950000,13.950000,286000
2015-02-25,14.100000,14.900000,14.100000,14.900000,14.900000,1093000
2015-02-26,15.150000,15.700000,15.100000,15.200000,15.200000,3192000
2015-03-02,15.200000,15.200000,14.400000,14.600000,14.600000,988000
