Date,Open,High,Low,Close,Adj Close,Volume
2014-12-31,20.546537,20.869017,20.362263,20.638674,20.193399,18381335
2015-01-05,20.638674,21.007221,20.546537,20.684744,20.238476,23805869
2015-01-06,20.684744,20.915085,20.454399,20.454399,20.013102,24006657
2015-01-07,20.546537,21.882523,20.546537,21.421839,20.959669,47096202
2015-01-08,21.882523,22.020727,21.007221,21.007221,20.553997,44376337
2015-01-09,21.421839,22.435345,21.191496,22.435345,21.951309,38418900
2015-01-12,22.435345,22.527481,21.928591,22.205002,21.725935,25648778
2015-01-13,22.665688,23.080303,22.297138,22.573549,22.086531,31271930
2015-01-14,22.665688,22.849960,22.343208,22.389277,21.906233,15481304
2015-01-15,21.698250,22.112865,21.237564,21.513975,21.049816,28145062
2015-01-16,21.836454,22.297138,21.007221,21.836454,21.365339,27690305
2015-01-19,21.467907,21.790386,21.099360,21.145428,20.689220,17723618
2015-01-20,21.375771,21.698250,21.099360,21.237564,20.779369,16799993
2015-01-21,21.744318,21.836454,21.375771,21.560043,21.094891,19898641
2015-01-22,21.652182,21.652182,21.283632,21.421839,20.959669,17394760
2015-01-23,21.513975,21.652182,21.007221,21.329700,20.869518,23509571
2015-01-26,21.513975,21.974661,21.283632,21.375771,20.914593,31262162
2015-01-27,21.928591,21.928591,21.283632,21.467907,21.004744,24907490
2015-01-28,21.283632,21.283632,21.007221,21.145428,20.689220,12874314
2015-01-29,21.191496,21.421839,20.408333,20.638674,20.193399,29814317
2015-01-30,20.684744,20.822948,20.177990,20.638674,20.193399,27934506
2015-02-02,20.316195,20.454399,19.763372,19.901579,19.472208,22372134
2015-02-03,19.625168,20.039783,19.533031,19.901579,19.472208,16003353
2015-02-04,19.901579,20.177990,19.486963,20.039783,19.607431,26817690
2015-02-05,20.131922,20.822948,19.809443,20.776880,20.328623,27705499
2015-02-06,20.546537,20.869017,20.131922,20.776880,20.328623,16905271
2015-02-09,20.684744,20.684744,20.316195,20.638674,20.193399,8699008
2015-02-10,20.638674,20.869017,20.454399,20.454399,20.013102,9819080
2015-02-11,20.546537,20.730810,20.131922,20.224058,19.787729,9823421
2015-02-12,20.454399,20.915085,20.316195,20.915085,20.463846,14031288
2015-02-13,20.915085,21.191496,20.730810,21.007221,20.553997,17725789
2015-02-24,21.375771,21.513975,20.546537,20.684744,20.238476,19357056
2015-02-25,20.730810,21.145428,20.546537,20.961155,20.508923,15648446
2015-02-26,20.961155,21.283632,20.822948,21.237564,20.779369,13078359
2015-03-02,21.652182,21.698250,21.007221,21.375771,20.914593,15890477
